id,label
3162e7ea9d33bcff093972447e1d50c050af4fd8,-0.07511101
9d49bf8ebad9cd387f7832b576f870a0e5ae5f99,1.3486546
d2dcd444d41acc30cce2c05ebea8073f75212699,-6.115059
43049b0bac4b1edcb1a4d4fa4caae7f7592b54e0,-2.2799711
1aa859cf5b46b1a8c129ab1670b004fcead0932b,-8.197801
22f2d43db26f2a74287cf79d94f2d0566c5737e6,-2.5592644
35866388399296ae70d83151fd22c1eec4dd6d42,-3.7001852999999993
e7780efc5f431f85447521e051c8441c2496c4c0,-1.5788753
22ea3c17e932e4582a050f2deeb4ab2bd06f1bc4,-8.93613
ec7f4724febb8c5866e081606efd0cfcbc7b39ee,-4.542083
fda0509e98382fc9f85683058501aded3f06a462,-7.9281735
2854957c4397ddba1259ec52b4d9e4d6675fa1ae,-3.6227447999999995
69e4380d700aaf956d154792228f24f4e6c1c1e2,-6.0261345
8878c3c8a3d55bb376b1e3a9ca89d07df11e3b48,-7.783415299999999
327d61477090c5f95237773e9a47528129c465c1,-8.049489999999999
fff69b7e90d979503222591557d5191dc74e9c9a,8.296192999999999
dff6f696acb0c301558f59109cf5791f03cc3120,3.015212
805ab0bcd8f18d8fcb15f0d3960e8939908b6e0a,-7.1751533
652c76f82837460152555adfaaf662a41db2b65c,-4.726651
153ecf1bb1a29211f14bcdcff0154a5d67de1ab7,-4.7792277
bc0d31a427eaff0cc6e4ac4565897494ae910f85,-6.536544999999999
cdfa07032029388ebdf9bba2b9463317a3953233,-2.4649332000000004
cf0b06c6bbadfdd9c193ef8fa767990068503a3a,-4.236967
f68f31e4cd93368c7cde8198ad56092ac4992426,-2.7647242999999997
2df804025beb1f28aa647a32b6c1877246a0488d,-2.2869580000000003
bc39593951460a5430e65a15685925ee5265bbe9,0.96192896
313b05109897f37252e43bb717dfeff15a33e6a3,-0.21648374
0b658733484c2ff2d765f48634a4062c7a942a31,0.11594519
70db1337abd2b8f532ed1063f0a12a23062e0f1c,-1.0438591999999998
172aae77fb9d735271cc3e7dfddc1e3abbfdd914,-4.018086
305c533b8361a8ebb01109806f95c6eb046655eb,-1.0003022
243fcef7dd5c4fe98e9dc454b1389da44a324146,-7.988758
c858c9b99de2281091116d59b281b11573dec563,10.387453
90b28fee8288b376e62e8e6ad46a946343ee7687,1.1669205
e126e15eacd85b788012d2d0bc7c1db31c5d8816,-5.668923
cac98b5d4086a3ade1d3d25939a12fe21429f9f5,-65.89936999999999
35686944070c70cd4b08e4ff226b634089598146,-4.1383257
dbdeea8a8824bcb734399b4fe0c178a372304a88,-3.8901412000000004
6fa94cdc563bd1a07d6ace618f2611e566563f8b,-4.505317
1eeb6c3edb76b54e6f9113e8fdc53e7ded4ee26e,-5.351803
6a3c59b2687b879c26b147112d0213dc6fd7e912,-5.3002777000000005
1e4ad2910538d879b91f32153aa059fe0e4be393,-3.9710925
0d159f2d5cad0c496043a6223bb1c5c6c8977ac5,-1.9017323
a7410b47fe39a2489aa6f0cde0eb9b9e126d712e,0.13362601
ececb166c954895003a79039171efa048b699e2c,-2.4561884
c561eb1a70da96c3fd966434be94489ccb0cd1cd,5.569401
b8d7ddc316341d5ac49a7acf3bd06bfab5bb34b9,-4.570826
2632a61b5649150f6f7636c2de69b8de5af63113,-5.632330400000001
7cc9a62821d30e1ffa0dcbf5b2032bbd22143f0d,-8.434275999999999
3a4bc6d533b0f837df4ffe7492573930e4b8f203,4.9249806
9074b03f1943f37ab5d3c0d7fb2365bf2f4dd552,-4.1408124
652652aaf35df9d834d4fbf6a82a4b59dcb6d93f,-7.339216
8887c7b8a17dac13e2f1efe47170164036560c34,-5.7683573
2dbfa23d320ac10138c993adfc3c773b03deda56,2.3951545
b84e4a273beac3813b3e2dbe97441825f7b0f5d4,-4.487586
77de93fbd480a3fa50d2a3291dd4fe3c59e3f67b,-3.181798
7e0b33c567e207a590e7a84e0ea22fc31f1a577a,-4.0368322999999995
00951df03a35c42c525ab8c600f87fc62ee8b2c6,-6.3159614
d0f6e677742e7896f111c9fdddfbc67767ae777d,-5.7727129999999995
df05a0c0ee70e58a5bc2eb69704722f2bf8b6228,4.474692
22925b823aed4b87a7216ff8a7059f468b44d439,-5.653307
c8c03990cb72084867d6093b4a92ce924e0b405e,-3.910689
c739b1569408d34de8290c987e827cd7c13bc9ff,-3.3093209999999997
b63531422e047714c16b9ca640de7ac09758006b,-8.224946000000001
260c7d5f1f6815a705994df78517f59e55a225c7,-4.8004785000000005
97ba50b3dbd7da1a694854c086eec2af1f6ea275,-2.5001678
98b403197d076f0b2376b12ef185b57bcbe00f8f,-2.1896286
75e3007e03c70cf02741a235ef52731b0d74ee61,-0.54611504
6b05d9aeafe9666d2662e7c319d772a787edf084,2.7042546
21fffe0311ac4df2fac861994820f6b5233d4c35,-3.3766648999999997
459c3f30bd166d98db6360ee569a354b6ce6c85e,-11.076371
1c960a64bbbe19d464d99f4c7209938030ac0f5b,-6.1674023
fdf66502f594682a162495b63698edc78cff4fc3,5.502981
dd0c36e780206d77d7f2f168bdb8a2154a8bf01d,-4.579657599999999
8fbf899aae9bb1453fcc91db14c5175c28ce4cc4,-2.4667542
bff367ca7f5dbb4e06d0e631c7682febf46ff55e,1.9422851000000003
bf46c78f0386fb3ac0556e0bda9b272e8d9d8a91,-7.733356
46322ccbe82af93476f1f98bd46cad3c565d93f0,4.45076
d55f3f0e7b5a728a8c00f5db826418f92af36fb4,-5.7977915
fffb3f6c8be9fb4d19245e6d5dbe003b03c70771,-5.9733443
abe1a99e2e6883da5f5d4b015f1a80f254a88bfa,0.015820205
48002c9f2c64f1917b531a2f936ddc97cf26cebc,-3.3481503
e522f012205fd4bd18a6f5c46205714c11750cbc,-6.1458435
87ac0b368f53d65d6eccd72972d4762a1bc0c163,-6.1857432999999995
39b6ea026c90843d05529507057dc4c4a1b94fb3,1.8118821
32c4d9adf3693325c3f1271c80396e2a4bef5245,2.3745909
1ae08b7e082e7559a3c5bf8ae55ab241ea349e2c,-8.346491
714c1ce63a7d706479bb3c473abba0ca424d25c7,1.0687318000000001
444c3efedcc4780f48ab6156ae12b9a7a3f1b320,-5.77602
dbb37333deb03103de021febf055a931b2cb521f,-6.470808
0cde639d9135bd462c6d65b864e108293ca04cbc,-3.0324139999999997
677b8e961da4e7f3050882d063f998cc7bab70ee,-4.5091790000000005
fd3f5c9d3ce60d9e8ca181d79aa5e2f75b55ef7d,4.7920027
bd15067a78023f366341eeff888c59339c20a1f1,-5.7694955000000006
b3cd52d27688a158eaad9e0ac377aa0ec871376c,-6.298907
ae809781fc4ea26c84d1c5c7075f0c7d25a819dd,1.1908865
df45201945b9e1b503d0b154919b69eec9300ce6,-3.9218879999999996
7ade4b24ffd5ac6cff2ffb72935c187d678d35c8,-7.773474
ef699750cc83001aade7f8e6a8b6990e47077ff5,-6.976433
d17790562a183d9b1fefe2f250c6c46f6cd6f03b,5.345152400000001
2bdefe0bbeef3cc351637999ca49a03654bf0eec,-3.931398
578bf6b198708138f5fed241225a3a4507072109,-5.7367334
033ac2db5a6cdbafb2383a122f78fef1d6fcc391,-9.501221000000001
bb2edd789a4ef15458239f6e472e7a6c30947dbb,-1.5018117
498faa17c789935d5fc3045dcaf21c1c15003f01,0.5144582999999999
0a5c31d07b0a74d82c6b18141d474f477fd81bc8,-1.6066911
3b72874bf214965f4ca3c2c03f079b409a16336d,-6.9038672000000005
f7ea3c5f27ca612543340c66e51057545a7f3efe,4.0941753
365fac7823993cc59a3239c2c79913dd53917fa9,4.7908454
b5912c9f6c2f7332230d5dc57be64c57ce02f12b,-21.49796
70abcbc220160b61702e708342003b542ef94c0b,-3.8304029
8ba5e42b4029c1d10c45af2df5e42dd09a537fe3,-6.2140827000000005
03e6e897990f30c305d19f03a1b9bec073da4ef3,-5.799351000000001
26334c350ea213d35704e8a342f20f76c8e8d5d9,-3.7333027999999997
11fdd57eb3bd810c11a2c476d06260a38d55b668,-12.249153
d029cc26e61e7addb476f45534714b3d83b2ab63,0.14463028
c6c0c9781323fa4c9e56ae456134a7fe10e6b359,3.0789737999999995
4e9a12375ff0336aac5ca8e2e9cb6fc76cf128db,-5.495234
384037003c1cb5609af477c639866cb0989b58b8,-4.687887
28a45556dfa4c628eae5ce34392800ee4a655a8d,-1.6820136000000003
862465bf80e34cf8d8cb202d9623d1f05131038c,-7.181576
320b1935b269df0087f885bd91122b2572ac95ea,2.8382745
e607ce6c822112deb0f4e4e6d336577e97916282,6.2630816
fc15a9b3a9859eca851865e8bbfc98f9cde13984,2.3251362
68fe24245badd7dcfcb3a7feb1306a942384922e,2.6472795
16b8e86ea897956644c5ba3f1e31b7c04ed7003b,-4.4701815
52c7dc3f25e0113cc403c345cb53c7c4b7c6fe07,-2.1466498
05012817477cdab7853c97297122b99c02f9c6e8,-3.8749259
616aa7228e50a5314879b4f21986aaa2f022529b,-5.7426379999999995
b5752e4c9eea34ccb110af39b3877431a56720ba,-6.0519643
9d52e6ca3faeee44bdc333d79f31d08496d99e60,-4.141851
b8ea1ee57cc5d5ffc700afd6e9cdf828756cdb8c,-6.224991
d946edc7b2e5bd3f4c20d11b258e159b48969122,4.59764
79c43f098a64a077b78dccb42b6f217ba30adbde,-5.6709013
449b341723d7c3f786980ac313059d19b4d6475f,6.5625114
9bda1e050ba663d147414a34fb3b4a05f427a397,-6.722595
6599fd56099be93d45ebc0548d8078d527145404,-4.3562449999999995
e4877b2913b93fda3853d508c4047998be1b55ea,-7.954347
7f982852d22cb60e76522ac86a605c1ec742465b,12.147653
aaf25c644d67a9b5eb44e3984502d94b630f5f37,-13.574028
5b43be7d01267e08c912fce26bfb91e867bbcf5e,-8.5796795
49363bdbce0163af77bf22c1e99251ccb3fd2d0f,-1.6576431
937a7eb6c156990fb1a605913cff2023fba1cccc,6.9749985
2486259df176bf99fe0dc608f0a2c9beb8b16db2,-7.0314994
c82d3b507673cf0c790ffa79941cd9f477758695,-56.827263
a180a96d1b7bc55e1dffe56552c55b9818c9a335,-7.308321
36fe80e87e065cf782aa7d8143c1acb334154f87,-12.154386500000001
90027de6de7c52a4bc671cff3aee722d7b9e6f11,-5.4247
ad6568aa6b09e3e081268496249f2d5e2956f2b8,-7.7523537
68303e7eb8db28aedf0edcee3f1436d6d580b2f5,5.2676506
8164a9110bc85f705b1d09a3ab932be85e9ff1ff,6.885764
7aba5844afcbce98d02e81c1d44929f0d2fa28ed,0.47923473
3de12a41884307dfc4ad723ef9b139a590475eae,-4.6903667
121ca47589e61b32bd6a21f0ee0c1c77b66b956f,-5.8800907
38eeed672b424b2daf1daa920a89179e8d86fffc,5.880269999999999
d8dcb055833633bc64ac29c8e2e4b1f5347b2c6a,-6.4884224
2cae6bfc87e45f6a6a02a61aaf4ce0cf5fe75993,-5.4271574000000005
3749992eb83648946112cb84193d53345eaad2e5,1.8377173999999998
509e78da5e8a03c7a4324fa6052a8a7609b1b622,-6.2758036
4aa09b831ad0dd05e4bcfdacbb1ecbdd77e164d1,-6.0220823
b2093864119a7a29a346a2aee578c7ccca7bd276,0.26513973
a04e9615fae9456cae9b6afb969dc0f89f1c0827,-2.958538
861cb68f5dfb67a44d76a888ed7ec0e71914dc2e,2.005435
fca50feec8edca5738457a6a3634a6ede0e6cb11,-5.337832
7c65bf1eacb55beb218ca9f75e5b985b1c9b08c2,-4.168843
2c64f88b0c8e49dcab186bf465297f354ec4bc8e,5.839789
faf4da5333789083a792c6548b60d4b465be4d04,-2.0369267
54fddb47ceb83d8b5bc691f8debe44e4721fc3ba,2.6717906000000005
22d50cff073e0a75790e331c98b61de3368ddb1a,-5.447850700000001
408d6917aadb48a04ecd660c2c7a8970f263d054,-2.1973597999999996
b9cba243d86fe4222cf962c1119d75f95f75e44e,-2.7665539
087cc6df133952ade4d68e65565a0c539f1d7d6a,-6.448843
d4099decf75068545d7480bc16c7897f05cde838,-5.348093
c03605f7848b7d249709f64e7882b5a73200679c,-6.3958125
c5b62df8b8b638c2b99005bc7b28aca8f351580d,4.410549
1efc1e5186f3d5f99fd403a556fad2e4f589db1e,-4.8009129999999995
93065896d0dde55cbcd7b8fdf866d358960c356e,-7.038839299999999
d2f0bd0af302bef784dada0788fb554649051f53,1.2149438999999997
025b9921ea8a35f38a8642e4d917dc176b2bacaa,-7.524914
2adbb9cbe3f758e15dc41cee7931779d0650c426,-7.6305165
09059e297902bf96c42b34a44021b93582296500,-7.224341000000001
28587ca1dd0840cbc4de97232bdb6476db3d3259,2.1883206000000004
27ca6eacd5895122fbb469e94121edf579f3789c,-9.906364
bb006d4571818cb00f223e73e769085e7dfd463d,-6.925894
f61d7907ca58e4d69fd589856f81dc5548aa97b7,0.97005975
f8c3ba9a6e3dab383c772e239fbf7d635113b38e,-4.9178267
4ef6eec8d8472735f1e3003d9abda6422a853bb2,-8.342928
401d683923c85a9c4049ceb8563c4ce76ee0270b,2.8768439999999997
1048f192f73175c0e6661a3b57c494bd1ad7283a,-8.091743
cb84516af92444bb8fe88ee0000b914219d9b84c,0.9152041
7f259a5242dc049ab4c1729c32643f7a3a33e5cd,-5.2799625
c42447afbc3b5a163945ae8015541ce80bc6ed0e,-5.1137004
7161d416581054061758bd28b2fd2627fc525d50,-6.1845794000000005
4ce00778f17bdd277611b323210abbc54d05f783,-6.7146606
78499ccdb173c1b7a36fab5c5a26f954a4eeee3e,-7.769442999999999
9d08a2f3676d9710fa05a2dd4f0a806c9fe1d361,-7.067272999999999
6e459d0250ef5fe615b875fceb3e43cccc6ad924,-8.704042999999999
93456c3c03eff78f90011ff4daeb55295e60f3ec,-3.982189
84af96ee2172d2d76343754a32c8a13c1b4a70ee,-7.218822500000001
6f788d11d4f073aa3d841239de74bba6a147e6c0,-1.8849673999999998
67b835d5208f9051310258fece7918f8d69d0084,-3.6637852
db662f829abedff109d92534f26c18c5e7b3eadd,-4.9353967
2874717d7023412f092b367bcf45c23daa3597a8,-8.820897
2d8f88572eea22393597eb442473a1e0a79f333f,1.3625506
af95f4a7bb462bdf2c89da4378a9f7d591ca650d,-6.478694
a05da225196b12d2badd7222bea83b8c30e9cf8c,8.723625
7ad9dfd634a87b814cd935251c75920badd0b08d,-3.5444949999999995
5ebd5a863841b6264e8f10bb5644ba3dd9944756,7.429674
36f4fe11b77204df99fbe5bf7fc8275f6ccd0bf7,-8.276221000000001
030a562066c1dbc90fb6dab3894763183cbc9f52,-2.9438615
d306845917c5c688bfee7ce0ca6321ae7291bfbf,-7.1148167
2d78bd36625b1077f8483758ceb0c1b38632fa99,-9.024569
6dc726dbb553c6b1da56b5826027d61613a6a233,7.758907000000001
036916c7cbaa7a0383c61e785f2a741346ac6e7e,-45.752846000000005
c70129905d19402cf11b2fdf8fff9aabb63892ae,1.0191341999999999
24843e91510ac34207ef1c00bf7295eabc034767,0.048636585
99cadec04759c1c7dcd6c8e9976231579edb5c0b,8.007339
81588f7b95a4d10324e16f427b58095a19f1ede7,-5.0861983
606d34827db532a80b9d65e83e736aa3d2c73bfd,-0.62567276
c97e401ceefb23669bb1f84e9b75225240281124,-10.104528
78a9870568e9e95a01934206911a24d36caefa82,-8.210737
067135c117451dc4b249a7d78d72ab8bf1e8a6ac,-1.4923051999999999
05fb5fe9457dd7afaa35a6198dbcab84de69aaa0,-2.715914
33e14a92d67b7f01485f3c32f2d87dd7051ce779,-1.2451259
f1c3e0531e82aa4cb8fcda14c14cf11062f72c68,4.452715
b1e3f1f745fb8e7f6a10059350951e33ffe9d9a8,5.343196
c055faf9c2bf19e334ccbc80601b70b498c62d70,4.742314
3f8f1aa05f3060684c43a83b685e185f66f82538,7.905941
617328b675c5ae4867112280b04607fa11fb6544,-9.259783
f1606f38e9fe6c82457f96be6be632fcc1ec34fa,-0.8846780999999999
034cd02a3011a7c615e875d290419962e6f1bcd4,-8.833656
8e7ca26a407c17c926a7a20267cec34fedce5d67,-3.9228837
34f20ddefc1c290753c2e2ad2c159727ce5ff22a,-2.4579402999999997
30b3de741276e360d7db0333115ce5e396b046d4,-2.5452093999999996
58d76b1370af953c38c237ff744ce6166720c634,4.7553529999999995
5dd4dcf8e79b421837d86acc645a4c43cc973e3d,-7.426973299999999
c22dbff3c9a914769585af2d825d2d22e7a7b5fe,0.43928295
0e4b3226f8f8857b47e20a8188e6a8026db509bb,-3.4873366000000003
c0d363b527c40a464e6b6ded86c718f5cae277bf,-7.4347305
1a3ed452bf4932230fba019121e675c87aea9ce0,-2.3912816
5224083dfbb4bdc6a9a877561528ba749233aef4,-8.034863
75386439ab9afcef63ec23e346f26171be7afb53,0.26825532
91c82c401aa7d14f5b6091b7c487670e8eb96bd7,-6.4317503
d5c873ae7835e17fa04a21f67bc91a9170f7fca0,-2.2105541
3e69d4f2136d6874e5b85f7cb662c79d67dafb69,-8.150774
8a57aa165e91e1b74f009e4568bcd0434988a66c,-9.204802
69b6b9f20e5f5a2730426d698ca904800b10d1c7,3.7427366
d1ca528038341217df7e510625e775e9b145a320,-8.584156
696e5abb753182b7282d26300d9f1c48a76af4e6,-3.940697
aa480dc365c92e61ffba9271495b7b91ade88979,-0.8172788000000001
d55cb6a465535b3d501723cf904f9d3aa1e9686b,-2.5489092
248a2c26a9ad17842865df38f731a85e0430891b,-5.598335
06ca0fae58d64236d92403b5a2ec63545fbc233b,2.0942578000000003
7dd7adad14de5e99d60f1e9d0fe2a271dbfaab72,-6.715102000000001
a5473d3a77ffe271f3ff76702bb910eaebba53e6,5.502634
e1c91618b4cee5f41c03ac8f4431d3c1468bad25,-8.298273
853987ed5c92863fd2b9a6c9bb9ba888e70a6d92,-8.900557000000001
2baa954952e908d8ac5760e6ddf002185f3978cf,5.7209845
40a51dbfe8394a98dd54d00e54431c223c213ef2,-5.198466000000001
48c0a9fcd4d36dc3c638d14ce01cfe2f4c2466cf,-2.6748798
620ca49b1cdb3e93081ea392ea8bf4b1a7524bd1,-22.710075
cb9805ca685c88e3cc20de87f769c2d484cacb32,-5.659185
9326b47868ed1073a1cfe22095946ef05ccdf407,3.589604
a8eab32085018c77bd0d6b69d002609e005818a9,-82.00265999999999
e15c5c22a1f092a516adae680f752752ef686c57,3.1687942000000002
63c6a7cb9da2cdc5504d2f653c8dbc37aba6946a,-9.461637
f1757555c2f2e27a497a883cdb79606ad979fcdb,5.666519
d3aef432fbea6a7833822475cf8648d1a7231417,-8.523283000000001
95eb54c7309cc173be3721b4f621b3dc2fea9319,-6.585359599999999
24158db4c628486ef43c48d56d44172fa97a17aa,-0.063466646
54fc5643dd48c7bf965d491de9a9f92635f5ee30,-5.662637
228b896744a25de1cf12297b3041b5523fee3d3c,2.3200123
e7b921a71344da026f0555e8ef29645c9e7583e9,-7.236370599999999
f7fb1da07f3edc856747fff1cbb8d0f18ff0039f,-3.1883724
d09ce9613347f2a84d2f5a49b4d35d0fd6f57742,-6.852532400000001
93f188e38694162cb5d9fc59189daa4be357c54c,-7.5729213
2b8d7861cd934f2f090a6a368b3698a434091555,-3.5103667
906462eb95d164dc4015283093dbc23e6fcecb47,-7.803124400000001
97c3a315a497f83eb6c63e560809e2313c3bd485,1.1938597
1bd951604f8fb0a4d3e340498bb991a77ae8d073,-12.878061
77ef976c25c33ed9934f35220c054f02df31e0e2,-5.855607
23db44737c35fae9b285144a21e05710b4999846,-1.9876082
7d646da9a7bfa79cadac4312aa7b9e41da4a3caa,-8.17937
e85134083ea5d7e65951b125d99f3ce87f7ba5c7,-8.961753999999999
5d1a1ebe69f55366892fc69cc5d4651235c42f68,-2.6993117
f89f82e31aca18f09dc85f6bc8d51543a3a01fb7,-1.8070838
75e142e012f6f23edd12d59d3e15f3fe481d7efd,-4.880603
ba3ec5e20a9cd7a5d09ffe9b4d029c58245361d3,-8.309249000000001
187c6283364d8629ffc8521ae329a0f3e7ebd8f0,-2.7291682
68891be72d7400017333e4737a6ace5fbb6e5036,2.8819478
1248e3b8a443d04824e82495e953f60d8c8615b2,-4.68347
cbe70f4e1243813ea4c8e0368dd4f0cdac7617f0,-4.8922377
84755453988030876bef977e310db35e69dc2cfd,5.374325
f2fb61ca13ecab658f2a169433ada5d7b906b93b,0.8763370999999999
7a13eda8cbd56569dd87615aab2897cba5fee9b0,-7.522785000000001
2575a45e1efa6cd8c29271c846f21e7fb63abe5e,-5.0011644
505d0584b28cea09865be432c8a33d752ee35f3f,-2.9860427000000005
a0bac29f72c8b67670c0e9fe8bb979f58607b2ce,-4.5516496
0e96fb5ecc2cc60066d699eb52f7a7e4d728e8c7,3.0989816
98b7343c68fb0a9691e9b7e2bcaf49483d0bfc99,-10.232459
16c711c4c3e0b8deed46aad81bf3ce79510788e1,4.168005
8bb5291d9202737faa4947a8a9af6f694ac03c58,2.852912
48250c8e981539622f15d09532b530880358ccd3,-2.9845017999999994
7884d8da00070a09f857afc717889925be180ebf,-1.6230885
c953b1cd2139c45914f6c772f1555f234aab7a09,-4.0220747
35f908378ddc65ee56d1d884dd0580bcb491976c,-5.6242056
7efbec36730728ee91b2c29665a53d65f8cac809,-22.847368
f812e925ec6f8ecaca0b724e106dc55798295e50,-4.0426207000000005
55030dd6b8b5d84e775a2520a75a7dd97e13f0d8,-7.683027
53744c3417a04b5348b67007cb7bf26fe7e60eed,-3.9321022000000005
a7067e009a57cba81f372c1528aa6994c0638b60,4.886243299999999
ceb1edc358a39739056fc60812681d1a97573cde,8.5299
2293e85dc22a9a9643f33e3c38ed0f6d645fef4e,-4.8047843
3dbf70951cfc0423aeaea26a994f2082488357ac,-6.336698
793a4f8e54fd47dae2d2f78345dd16dd566d233c,0.8048541
01d420d68f83da64d75a2bf98938788f9bab26e7,-5.9545335999999995
265ca16f5a35287c8057c9abcec01747cb56597b,-6.0166835999999995
81280549d93ade5298284d7118c190c3b9323db9,-0.4331248
d26b90b6cfc788190b6f4b71461cf53d6a80f8d6,-6.9536679999999995
6af30b98c58a5771fd1161e6f7dda179f70d5412,-4.0960317
b7731275af1b390be18affe65f89effd008140e0,3.2767657999999997
381c57a7fa0fa5f615882c7e6b38059bd72d60cd,-0.32785675
04c5ba8e5d3871f44aa35732a6fc4aa0ef312398,-7.846851299999999
803f4af1d53b52f13fb3ba93a1c1ee8e4f9d05ae,-4.538761599999999
85b26e49ef787bcf6296eb00428014773af6650f,-3.3532940000000004
7c1d49821fac102be7cc4ba4167b518885c2f585,1.6453881000000001
7d98817ca523b96b9a384ecf8fd5e000b6da5586,5.8922715
2b99f506ba8bb47bea15a36017e02771af232bbf,4.125282299999999
a7c3e9c679945c17f3fd022db7e54a85d75e1a70,-4.4603834
02b0980670fe400c5cfb3fa13529e718186cff1d,-4.4175653
5fdf49c74263ab12171ccf39b8123918db5e0ada,-8.720715
c74003489e21b7f07574a4613294939786992048,-6.3809447
cf51699f5ea9eb8c5592216dd606ff784e3b13fa,4.8576307
8497dfb6a1b81b8eff124daa0f06fe3923531c60,-7.223533
